ID,City,State,State Abbr,Population,School Districts,Elementary Schools,Elementary Enrollment,Median HH Income,College %,STEM %,COL Index,Metro Income,National Brand Count (Weighted),Local Provider Estimate,Demand Adjusted Market,CSI Score,Saturation Category,Brand Detail,Confidence,Last Updated
"805","Madison city","Wisconsin","WI","285300","6","31","13640","74895","","20.3","95.53","61831","10","41","15716.428","0.003239922","moderate","Code Ninjas(1)|Primrose Schools(2)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"528","Reno city","Nevada","NV","281714","2","50","22000","73073","","12.4","97.89","62726","10","66","24732.4","0.0030728923","moderate","Code Ninjas(1)|Primrose Schools(2)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"16","Chandler city","Arizona","AZ","281231","16","42","18480","99374","","13.1","103.88","59060","10","55","28252.793","0.0023162311","moderate","Code Ninjas(1)|Primrose Schools(2)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"505","St. Louis city","Missouri","MO","279695","8","25","11000","52941","","14.7","96.55","58525","10","33","8959.246","0.004799511","competitive","Code Ninjas(1)|Primrose Schools(2)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"56","Chula Vista city","California","CA","278546","17","41","18040","101984","","12.4","114.63","77196","10","54","28304.482","0.0022653656","moderate","Code Ninjas(1)|Primrose Schools(2)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"555","Buffalo city","New York","NY","276617","23","55","24200","46184","","8.3","93.99","77461","10","73","17194.658","0.0048038173","competitive","Code Ninjas(1)|Primrose Schools(2)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"376","Fort Wayne city","Indiana","IN","273203","7","48","21120","58233","","21.5","92.4","58671","10","63","18921.246","0.0038771231","competitive","Code Ninjas(1)|Primrose Schools(2)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"681","Lubbock city","Texas","TX","272086","8","46","20240","58734","","14.5","91.22","63767","10","61","18288.863","0.0038668339","competitive","Code Ninjas(1)|Primrose Schools(2)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"257","St. Petersburg city","Florida","FL","267102","","2","880","70333","","10.9","99.86","65429","10","3","952.2006","0.013274514","saturated","Code Ninjas(1)|Primrose Schools(2)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"595","Toledo city","Ohio","OH","265638","30","68","29920","45405","","16.6","90.61","58236","9","90","20900.271","0.0047252974","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"682","Laredo city","Texas","TX","261260","3","50","22000","60928","","14.5","90.08","63767","9","66","20621.785","0.0036369306","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"258","Port St. Lucie city","Florida","FL","258575","1","19","8360","75040","","10.9","98.33","65429","9","25","9651.299","0.003531131","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"17","Glendale city","Arizona","AZ","258143","16","53","23320","66375","","13.1","99.99","59060","9","70","23813.309","0.0033157931","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"683","Irving city","Texas","TX","258060","3","30","13200","76686","","14.5","97.41","63767","9","40","15573.157","0.0031207546","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"571","Winston-Salem city","North Carolina","NC","255769","5","15","6600","54416","","14.9","92.13","59092","9","20","5525.317","0.005212371","saturated","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"767","Chesapeake city","Virginia","VA","254997","2","28","12320","92703","","11.1","97.91","69562","9","37","17570.783","0.0026157056","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"684","Garland city","Texas","TX","250431","1","46","20240","71044","","14.5","97.41","63767","9","61","22122.008","0.0031516126","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"18","Scottsdale city","Arizona","AZ","246170","22","33","14520","104197","","13.1","99.99","59060","9","44","23276.006","0.0022581194","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"337","Boise City city","Idaho","ID","237963","11","48","21120","76402","","17.5","94.22","57034","9","63","24824.773","0.0029148303","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"259","Hialeah city","Florida","FL","235388","1","27","11880","49531","","10.9","102.28","65429","9","36","9052.743","0.004931102","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"685","Frisco city","Texas","TX","235208","2","35","15400","144567","","14.5","97.41","63767","9","46","34251.258","0.0016116196","high_opportunity","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"768","Richmond city","Virginia","VA","233655","8","59","25960","59606","","11.1","97.63","69562","9","78","23805.719","0.003649543","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(4)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"260","Cape Coral city","Florida","FL","233025","","13","5720","72474","","10.9","101.82","65429","8","17","6377.712","0.0039449884","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"769","Norfolk city","Virginia","VA","231105","4","30","13200","60998","","11.1","102.03","69562","8","40","12387.286","0.0038426495","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"779","Spokane city","Washington","WA","230609","10","50","22000","63316","","14.1","102.59","76049","8","66","21430.031","0.0034530982","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"1","Huntsville city","Alabama","AL","230402","3","28","12320","67874","","18.2","92.84","51697","8","37","12864.733","0.0034948257","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"57","Santa Clarita city","California","CA","229159","4","2","880","116186","","12.4","112.59","77196","8","3","1572.9797","0.006764232","saturated","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"780","Tacoma city","Washington","WA","228202","5","51","22440","79085","","14.1","114.02","76049","8","67","27302.576","0.0027587141","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"58","Fremont city","California","CA","228192","5","29","12760","169023","","12.4","118","77196","8","38","33180.516","0.0013947946","high_opportunity","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"686","McKinney city","Texas","TX","227526","2","33","14520","113286","","14.5","97.41","63767","8","44","25306.35","0.0020374334","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"59","San Bernardino city","California","CA","224775","14","49","21560","61323","","12.4","106.7","77196","8","65","20340.367","0.0035731902","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)|i9 Sports(1)","medium","2026-05-21T08:42:03.000Z"
"421","Baton Rouge city","Louisiana","LA","220907","21","56","24640","50155","","15.5","92.4","55384","7","74","19012.604","0.004256124","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"60","Modesto city","California","CA","220592","19","53","23320","73375","","12.4","105.96","77196","7","70","26324.691","0.002923491","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"61","Fontana city","California","CA","218455","5","40","17600","93230","","12.4","112.59","77196","7","53","25243.814","0.002368897","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"747","Salt Lake City city","Utah","UT","217783","15","57","25080","72357","","17.4","95.85","60765","7","75","27918.67","0.002945699","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"62","Moreno Valley city","California","CA","213919","5","28","12320","82637","","12.4","112.59","77196","7","37","15662.89","0.0028066342","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"396","Des Moines city","Iowa","IA","213096","3","42","18480","62378","","19.6","92.05","61209","7","55","17734.545","0.0035208121","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"434","Worcester city","Massachusetts","MA","211286","6","35","15400","63011","","10.9","105.09","85441","7","46","14928.76","0.0035635913","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"556","Yonkers city","New York","NY","211040","2","29","12760","78208","","8.3","107.56","77461","7","38","15352.832","0.002949293","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"572","Fayetteville city","North Carolina","NC","209496","3","37","16280","53424","","14.9","91.86","59092","7","49","13380.657","0.004173188","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"652","Sioux Falls city","South Dakota","SD","209289","3","32","14080","71785","","16.2","90.01","69752","7","42","15549.735","0.0031666134","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"687","Grand Prairie city","Texas","TX","207331","2","40","17600","76626","","14.5","97.41","63767","7","53","20747.963","0.0028822105","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"557","Rochester city","New York","NY","207282","24","71","31240","44156","","8.3","92.01","77461","7","94","21222.053","0.0047460063","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"261","Tallahassee city","Florida","FL","205089","3","29","12760","52899","","10.9","94.34","65429","7","38","10384.48","0.004360353","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"33","Little Rock city","Arkansas","AR","204774","17","39","17160","58697","","17.7","89.34","53709","7","51","15496.008","0.003773875","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"688","Amarillo city","Texas","TX","203729","4","49","21560","60628","","14.5","91.54","63767","7","65","20109.842","0.0035644239","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"408","Overland Park city","Kansas","KS","202893","1","30","13200","100876","","17.2","89.61","61875","7","40","20485.588","0.00227477","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"317","Columbus city","Georgia","GA","201830","1","30","13200","54561","","13.4","90.28","57396","7","40","11080.08","0.0042057456","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"318","Augusta-Richmond County consolidated government (balance)","Georgia","GA","201737","1","23","10120","50492","","13.4","95.68","57396","7","30","7861.216","0.0047524455","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"2","Mobile city","Alabama","AL","201367","4","31","13640","48524","","18.2","87.8","51697","7","41","10182.575","0.0047060787","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"63","Oxnard city","California","CA","200616","5","32","14080","90409","","12.4","112.59","77196","7","42","19583.98","0.0025143","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"459","Grand Rapids city","Michigan","MI","200117","27","62","27280","61634","","18.2","94.1","58012","7","82","25867.316","0.00343445","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"19","Peoria city","Arizona","AZ","199924","6","30","13200","86759","","13.1","90.25","59060","7","40","17618.75","0.0026449093","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"781","Vancouver city","Washington","WA","198992","7","46","20240","73626","","14.1","108.83","76049","7","61","22926.004","0.0029538511","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"656","Knoxville city","Tennessee","TN","198722","2","48","21120","48309","","15.8","91.24","59107","7","63","15696.709","0.004482468","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"3","Birmingham city","Alabama","AL","196357","5","38","16720","42464","","18.2","91.03","51697","7","50","10923.048","0.005232972","saturated","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"4","Montgomery city","Alabama","AL","195818","4","31","13640","54166","","18.2","89.85","51697","7","41","11366.526","0.0042158877","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"640","Providence city","Rhode Island","RI","194706","17","28","12320","61365","","12.2","103.64","64466","7","37","11631.027","0.0037795457","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"64","Huntington Beach city","California","CA","193151","5","20","8800","114747","","12.4","112.59","77196","7","26","15534.979","0.0021499868","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"689","Brownsville city","Texas","TX","191967","1","47","20680","46735","","14.5","85.11","63767","7","62","14868.92","0.0046432423","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"657","Chattanooga city","Tennessee","TN","191496","1","25","11000","57703","","15.8","92.54","59107","7","33","9765.123","0.0040962105","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"262","Fort Lauderdale city","Florida","FL","190641","1","19","8360","75376","","10.9","111.92","65429","7","25","9694.514","0.0033090883","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"20","Tempe city","Arizona","AZ","190114","20","25","11000","72022","","13.1","99.99","59060","7","33","12188.339","0.0032818255","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"596","Akron city","Ohio","OH","189664","21","41","18040","46596","","16.6","92.12","58236","7","54","12932.182","0.004726194","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"65","Glendale city","California","CA","187823","1","14","6160","81219","","12.4","112.59","77196","7","18","7697.062","0.003310354","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"658","Clarksville city","Tennessee","TN","185690","1","23","10120","62688","","15.8","91.07","59107","7","30","9760.039","0.0038278534","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"66","Ontario city","California","CA","185285","5","25","11000","78070","","12.4","112.59","77196","7","33","13211.847","0.003027586","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"770","Newport News city","Virginia","VA","183056","2","24","10560","63355","","11.1","102.03","69562","7","32","10292.751","0.0037579846","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"67","Elk Grove city","California","CA","182797","3","24","10560","115864","","12.4","112.59","77196","7","32","18823.443","0.0020548843","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"573","Cary town","North Carolina","NC","182659","3","18","7920","125317","","14.9","98.32","59092","7","24","15269.395","0.0020144873","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"346","Aurora city","Illinois","IL","180710","4","28","12320","85943","","13.4","107.33","68044","7","37","16289.504","0.0026986704","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"620","Salem city","Oregon","OR","180406","8","38","16720","67540","","15.7","104.81","63669","7","50","17373.365","0.0032900935","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"263","Pembroke Pines city","Florida","FL","179326","","18","7920","77657","","10.9","102.28","65429","7","24","9462.207","0.0032508273","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"621","Eugene city","Oregon","OR","178786","4","29","12760","61481","","15.7","104.67","63669","7","38","12069.193","0.0037517007","competitive","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
"68","Santa Rosa city","California","CA","177524","21","42","18480","92604","","12.4","112.52","77196","7","55","26328.03","0.002371617","moderate","Code Ninjas(1)|Primrose Schools(1)|Goddard School(1)|KinderCare(3)","medium","2026-05-21T08:42:03.000Z"
